keyword,count
딥러닝,11
Deep learning,5
Deep Learning,5
딥러닝(Deep learning),5
deep learning,4
Convolutional Neural Network,2
데이터셋,2
Deep Learning(딥러닝),2
Morpheme Recovery,1
PCA,1
DBN,1
Pre-training,1
generative adversarial network,1
convolutional neural network,1
image dehazing,1
Voice activity detection,1
단어 표현,1
MFCC,1
MobileNet,1
망막 OCT,1
VGG-16,1
VGG-19,1
ResNet,1
DenseNet,1
Retinal OCT,1
MLP,1
YOLO,1
Morphological Analysis,1
인공지능,1
Non-face-to-face,1
Voice recognition,1
Image recognition,1
Word embedding,1
Emotion recognition,1
Intension Analysis,1
이상행동 인식,1
행동 인식,1
모델 학습,1
사용자 인터페이스,1
원형 복원,1
형태소 분석,1
Sensor Fusion(센서융합),1
히스토그램 분석,1
파손 영상 선별,1
GAN,1
Anomaly detection,1
Attention Network(어텐션 네트워크) Semantic Segmentation(의미론적 분할),1
데이터 셋,1
PILS(프로세서 루프 시뮬레이션),1
NCAP(신차평가프로그램),1
빅데이터(Big data),1
장애 예측(Failure prediction),1
신경망(Neural Network),1
딥러닝(deep learning),1
R,1
병해충,1
이미지 증강,1
Generative model,1
Tight oil,1
LSTM,1
GRU,1
Clustering analysis,1
Type curve,1
Convolutional neural networks,1
ConvNet,1
Image segmentation,1
HILS(하드웨어 루프 시뮬레이션),1
Lane Detection(차선검출),1
correlation analysis,1
DARNN,1
Data preprocessing,1
Reconstruction model.,1
펫코노미,1
펫케어,1
AI,1
감정분석,1
IoT,1
홈 CCTV,1
고장진단(Fault diagnosis),1
전이학습(Transfer learning),1
초저속 베어링(Very low speed bearings),1
코로나 바이러스,1
확산 예측 모델,1
상관관계 분석,1
COVID-19,1
coronavirus,1
diffusion prediction model,1
딥 러닝,1
초단기 강수예측,1
Multi-step prediction,1
인공신경망(Artificial neural network),1
반 자동화 라벨링(Semi-automated labeling),1
균열 탐지,1
초해상화,1
콘크리트 도로,1
자율주행(Self-driving),1
주행환경(Driving environment),1
인지(Perception),1
격자지도(Grid map),1
Digital Agriculture,1
Machine Learning,1
Monitoring System,1
Vespa Velutina,1
Yolo V3,1
딥러닝(Deep Learning),1
다층구조(Multi-Layer Perceptron),1
파이썬(Python),1
최적화(Optimizer),1
객체인식(Object detection),1
균열 탐지(Crack Detection),1
경로 선택,1
크랙 감지(Crack Detection),1
레이더,1
ERA5,1
skill score,1
교량 손상 추정,1
최적 센서 위치,1
시설물 방재,1
Bridge Damage Detection,1
Optimal Sensor Locations,1
Disaster Prevention for Infrastructure,1
artificial neural network,1
convolutional neural network (CNN),1
multiuser MIMO,1
detector,1
상수관망,1
보정,1
최적화 알고리즘,1
기계학습(Machine learning),1
복합수단 대중교통망,1
지선 버스,1
Electricity consumption,1
following robot,1
position measurement,1
Soft Gripper,1
Hyper-elastic Model,1
Finite Element Method,1
methodological pluralism,1
control verb,1
-tolok,1
corpus,1
acceptability judgment test,1
case alternation,1
Taekwondo(태권도),1
Inertial Sensor Module(관성센서모듈),1
Artificial Intelligence(인공지능),1
Moving Shadow Detection,1
Markov Random Field,1
Surveillance System,1
Object Detection,1
mobile robot,1
Automated guided vehicle,1
최적화,1
시계열(Time-series),1
Emotional Labor,1
Stress,1
Facial Expression Recognition,1
CNN,1
불균형 데이터,1
딥러닝. 데이터 마이닝,1
Auto Encoder,1
오버샘플링,1
Intelligent Transport System,1
Event detection,1
Velocity Estimation,1
Object Awareness,1
해상풍력단지(Offshore wind farm),1
파랑(Wave),1
바람(Wind),1
장기예측(Long-term Prediction),1
생성모델(Generative Model),1
Scene labeling,1
