keyword,count
딥러닝,79
Deep Learning,67
Deep learning,38
deep learning,30
CNN,19
딥 러닝,19
LSTM,14
인공지능,12
Convolutional Neural Network,9
빅데이터,8
Machine Learning,6
Artificial Intelligence,6
Big Data,6
합성곱 신경망,6
Object detection,5
컨볼루션 신경망,5
Machine learning,5
기계학습,4
Deep Neural Network,4
Object Detection,4
Sentiment Analysis,4
Image Classification,4
RNN,4
순환 신경망,4
Tensorflow,4
IoT,3
AI,3
recurrent neural network,3
U-Net,3
Colorization,3
artificial intelligence,3
R-CNN,3
Image Recognition,3
Convolutional neural network,3
convolutional neural network,3
4차 산업혁명,3
Ensemble,3
Segmentation,3
텐서플로우,3
Vehicle Queue Length,2
Text Mining,2
감성분석,2
LSTM model,2
Jamsu bridge,2
Tidal river,2
LSTM 모형,2
잠수교,2
선행시간,2
감조하천,2
오토인코더,2
Gesture Recognition,2
GuessWhat?!,2
word embedding,2
Semi-supervised learning,2
Active learning,2
machine learning,2
Image processing,2
특징 추출,2
Deep neural network,2
transfer learning,2
deep neural network,2
Video Surveillance,2
Convolution Neural Network,2
철도,2
딥러닝 알고리즘,2
영상 분석,2
Semantic Segmentation,2
Artificial Intelligence(AI),2
TensorFlow,2
Support vector machine,2
지식재산권,2
deep-learning,2
CBOW,2
저작권,2
ETF,2
Mask R-CNN,2
전이 학습,2
LDA,2
Doc2Vec,2
FCN,2
텍스트 마이닝,2
Hierarchy Structures,2
malware,2
Vision Analysis,2
Internet of Things,2
PISA 2015,2
Railway,2
머신러닝,2
lead time,2
Prediction,2
big data,2
순환신경망,2
SRGAN,2
차량대기길이,2
Word embedding,2
인공지능(AI),2
Google Street View,2
객체 인식,2
Object Recognition,2
GloSea5,2
creativity,2
이미지 분류,2
워드 임베딩,2
Vissim COM Interface,2
창의성,2
인간성,1
코딩(coding) 교육,1
Gaussian Mixture Model,1
감성,1
Support Vector Machine,1
원격탐사,1
산불피해지,1
주피터 노트북(Jupyter notebook),1
파이썬(python) 언어1),1
remote sensing,1
Python Language,1
Jupyter Notebook,1
fire-burned area,1
악성코드 탐지,1
Skip-Connected LSTM RNN,1
Railway Station,1
Railway Platform,1
malware detection,1
온열환경,1
활동량,1
