keyword,count
적대적 생성 신경망,6
pix2pix,4
generative adversarial network,2
GAN,2
Synthetic Data Generation(모의데이터 생성),2
적대적 공격,2
Relativistic Average Patch GAN,2
RRDB,2
Conditional GAN,2
재현 데이터,2
Generative Adversarial Networks,2
synthpop,2
Generative Adversarial Networks(적대적 생성 신경망),2
synthetic data,2
Variational Auto Encoder(변분적 오토 인코더),2
Raman Spectrum(라만 분광),2
StyleGAN3,2
Toxic Chemical Detection(독성 화학 탐지),2
Deep learning,2
딥러닝,2
Ground roll attenuation,1
deep generative model,1
지속학습,1
순환 적대적 생성 신경망,1
Class imbalance,1
Anomaly detection,1
Industrial data generation,1
Auto-encoder,1
적대적 학습 기법,1
Adversarial learning,1
GAN 인버전,1
Generative adversarial network,1
심층 생성 모형,1
클래스 불균형,1
이상탐지,1
산업 데이터 생성,1
평생학습,1
합성곱 신경망,1
CNN,1
택배 배송 서비스,1
Generative Adversarial Network,1
Data Augmentation,1
Damage Classification,1
Parcel Delivery Service,1
CycleGAN,1
데이터 증강,1
파손 분류,1
그라운드-롤 제거,1
잠재벡터,1
Reinforcement Learning,1
Data Analysis,1
Manufacturing Data,1
latent vector,1
GAN inversion,1
lifelong learning,1
continual learning,1
DNN,1
Radar,1
variational autoencoder,1
Amendment to the copyright act,1
Forensic pathology,1
해상도,1
조건부 적대적 생성 신경망,1
심층학습,1
사후전산화단층촬영,1
법의병리학,1
Artificial intelligence,1
Text･data mining,1
Exemption provisions,1
Copyright,1
Rainfall prediction,1
적대적 생성신경망,1
인공지능,1
텍스트･데이터 마이닝,1
면책 규정,1
저작권법 개정안,1
저작권,1
강우예측,1
레이더,1
Generative adversarial neural networks,1
Post-mortem computed tomography,1
Conditional generative adversarial networks,1
Resolution,1
Non-Pneumatic Tire,1
Credit card transaction,1
신용카드 거래 데이터,1
변분 오토인코더,1
분류,1
적대적 패치,1
classification,1
deep learning,1
adversarial attack,1
adversarial patch,1
심층신경망 보정,1
가지치기,1
적대적 예시,1
deep neural network revision,1
pruning,1
adversarial examples,1
adversarial attacks,1
AI,1
OpenCV,1
Design,1
오토인코더,1
