keyword,count
딥러닝,21
Deep Learning,20
deep learning,17
LSTM,7
딥 러닝,7
Deep learning,6
CNN,5
Convolutional Neural Network,4
인공지능,3
IoT,3
Machine Learning,3
O2O,3
Caffe,3
공정변수 최적화(Parameter optimization),2
RNN,2
Deep learning(딥러닝),2
딥러닝(Deep learning),2
deep neural network,2
convolutional neural network,2
Classification,2
인공신경망,2
Long Short-Term Memory,2
Shopping Mall,2
technical analysis,2
AI,2
DNN,2
machine learning,2
Artificial neural network,2
비등각 온도제어 블로우성형 공정(Non-conformal temperature control blow molding),2
Word2Vec,2
저전력,2
AdaBoostClassifier,2
유전 알고리즘(Genetic algorithm),2
딥러닝(Deep nueral network),2
SIFT,2
Security,2
Artificial Neural Network,2
기계학습,2
GMM,1
predicting,1
클러스터 컴퓨팅,1
real estate price index,1
스파크,1
Usability,1
예측,1
Alexnet CNN,1
CNN(Convolutional Neural Network),1
부동산가격지수,1
분산 컴퓨팅,1
smoke detection,1
Infrastructure,1
parallel computing,1
Apache Spark,1
지진가속도,1
cluster computing,1
Forward driving condition(전방 노면 상태),1
골 재형성 전산모사(Bone remodeling simulation),1
Point Cloud(포인트 클라우드),1
위상최적설계(Topology optimizaion),1
딥 러닝(Deep learning),1
Deep Learning(딥러닝),1
골 미세구조 재구성(Bone microstructure reconstruction),1
Ground acceleration,1
Earthquake Damage,1
패치 별 고해상화 (Patchwise resolution enhancement),1
시설물,1
지진피해,1
인공 지능,1
solving PDEs,1
머신 러닝,1
MQTT protocol,1
Multiple regression,1
Data modeling,1
spectrogram,1
modulated signal classification,1
deep-learning,1
UHF band,1
Wall crack checking,1
PID control,1
Self-climbing robot,1
Robot mechanism,1
Monte Carlo Tree Search,1
Value Network,1
Policy Network,1
Chess Engine,1
Word2vec,1
Convolutional Neural Networks,1
Sentiment Analysis,1
Fuel consumption,1
Image Training Dataset(이미지 학습 데이터셋),1
Auto Labeling(자동 레이블링),1
Urban Safety,1
STFT,1
Doppler effect,1
artificial neural network,1
fundamental analysis,1
Context,1
Stacked Autoencoder,1
Crime Prediction,1
clustering-based unsupervised learning,1
Truck(화물차),1
numerical methods,1
Lengendre-Galerkin neural network,1
learning floor,1
handwriting,1
training options,1
Edge Detector(엣지 디텍터),1
Overloaded Vehicle(과적 차량),1
Product Classification System,1
Healthcare,1
detection,1
생성 설계(Generative Design),1
