keyword,count
적대적 생성 신경망,2
Generative Adversarial Network,2
media aesthetics,1
드레이프,1
조건부 적대적 생성 신경망,1
3D 시뮬레이션,1
Drape,1
Conditional Generative Adversarial Network,1
3D Simulation,1
자연어 처리,1
이미지 생성,1
적대적 신경망,1
Natural Language Processing,1
Image generation,1
조건부 적대적 생성신경망,1
데이터 프라이버시,1
차분 프라이버시,1
Renyi 차분 프라이버시,1
Data privacy,1
Differential privacy,1
Renyi Differential privacy,1
데이터 증강,1
얼굴 감정 인식,1
이미지 간 변환,1
generative adversarial network,1
data augmentation,1
facial emotion recognition,1
media arts,1
artificial intelligence,1
영상데이터 간 전환,1
image generation,1
반사 영역 제거,1
공간 적응적 비 정규화,1
Conditional generative adversarial network,1
Image-to-image translation,1
Reflection removal,1
Spatially adaptive de-normalization,1
딥러닝,1
이미지 생성 모델,1
균열 감지,1
교량 점검,1
콘크리트 교량,1
Deep learning,1
Image generative model,1
Crack detection,1
Bridge deck monitoring,1
Concrete bridge,1
Abandonment Behavior Detection,1
Ganerative Advesarial Networks,1
Anomaly Detection,1
초현실주의,1
영상 생성 기술,1
인공지능,1
매체 미학,1
미디어 아트,1
Surrealism,1
image-to-image translation,1
