keyword,count
딥러닝,4
Deep Learning,2
순환신경망,2
인공신경망,2
대기 관측 시스템,1
TensorFlow,1
전자상거래,1
추천시스템,1
머신러닝,1
최적화 알고리즘,1
텐서플로우,1
e-commerce,1
recommendation system,1
machine learning,1
recurrent neural network,1
optimization algorithm,1
Artificial neural network,1
deep learning application,1
Defect identification,1
Partial discharge,1
Particle materials,1
Rogowski-type PD sensor,1
적재 위반 차량 검출,1
객체 인식,1
빅데이터,1
문서요약,1
기계학습,1
RNN,1
GRU,1
online handwriting recognition,1
recurrent neural networks,1
Hangul handwriting recognition,1
natural language processing,1
장기-단기 주기 메모리 네트워크,1
회로형 순환 유닛,1
영상,1
항만시설물,1
손상,1
Vision,1
Port Structure,1
Damage,1
deep learning,1
large-scale text classification,1
artificial neural networks,1
시계열 예측,1
대용량 문서 분류,1
자연어 처리,1
Person re-identification,1
Multi-shot,1
Recurrent neural network,1
Optimization,1
한글필기체 인식,1
딥러닝 응용,1
한글 구성 원리를 고려한 인식,1
온라인 필기체 인식,1
Document Summarization,1
