keyword,count
딥러닝,328
Deep Learning,208
Deep learning,153
deep learning,100
인공지능,56
CNN,55
LSTM,49
머신러닝,30
Artificial Intelligence,28
Object Detection,26
YOLO,25
BERT,25
합성곱 신경망,22
Machine Learning,21
AI,21
딥 러닝,18
.,18
Machine learning,17
RNN,17
GAN,16
machine learning,16
GRU,13
Deep Learning(딥러닝),12
빅데이터,12
Convolutional Neural Network,12
ResNet,11
Data Augmentation,11
Deep-learning,11
컴퓨터 비전,11
Anomaly Detection,11
객체 검출,11
Image Processing,10
객체 탐지,10
Object detection,9
자율주행,9
Artificial intelligence,9
Computer Vision,9
Mask R-CNN,9
생성적 적대 신경망,9
기계학습,9
Classification,9
데이터 증강,9
트랜스포머,8
분류,8
Image Classification,8
이미지 분류,8
artificial intelligence,8
IoT,8
추천 시스템,7
스마트팜,7
Semantic segmentation,7
Convolution Neural Network,7
자연어 처리,7
object detection,7
Deep learning(딥러닝),6
NLP,6
DNN,6
YOLOv5,6
EfficientNet,6
Grad-CAM,6
CCTV,6
OCR,6
Convolutional neural network,6
CycleGAN,6
Data augmentation,6
Transfer learning,6
영상처리,6
Convolution neural network,5
객체탐지,5
Neural Network,5
인공신경망,5
Transformer,5
의미론적 분할,5
자연어처리,5
computer vision,5
시계열 데이터,5
객체인식,5
deep-learning,5
초해상화,5
convolutional neural network,5
MobileNet,5
Semantic Segmentation,5
Transfer Learning,4
Object Recognition,4
Image classification,4
Generative adversarial network,4
기계 학습,4
컴퓨터비전,4
Deep neural network,4
Sentiment Analysis,4
Deep Neural Network,4
원격탐사,4
전이학습,4
natural language processing,4
딥러닝 모델,4
transformer,4
language model,4
YOLOv4,4
순환신경망,4
Text Classification,4
토지피복,4
Convolutional Neural Network (CNN),4
암호화폐,4
Natural Language Processing,4
컨볼루션 신경망,4
OpenCV,4
이상탐지,4
Deep learning model,4
객체 인식,4
Mask-RCNN,4
XAI,4
Recommender system,4
알고리즘,4
Autonomous Driving,4
Super-resolution,4
심층신경망,4
어텐션,4
generative adversarial network,4
GPT,4
Big Data,4
Image Analysis,4
앙상블,4
예측,3
U-net,3
Deep Learning Model,3
Siamese Network,3
Ensemble,3
센서,3
Similarity,3
Anomaly detection,3
심층 학습,3
Remote Sensing,3
CNN(Convolutional Neural Network),3
Faster R-CNN,3
드론,3
영상 분류,3
COVID-19,3
Autoencoder,3
비지도 학습,3
Clustering,3
딥페이크,3
Satellite image,3
Word Embedding,3
사전학습 언어모델,3
코로나19,3
Dataset,3
Collaborative Filtering,3
Denoising,3
Triplet Loss,3
YOLOv3,3
파이썬,3
convolutional neural networks,3
VAR,3
super resolution,3
Indoor Localization,3
transfer learning,3
GoogLeNet,3
deep neural network,3
Attention,3
EEG,3
sentiment analysis,3
텍스트 분류,3
Generative Adversarial Networks,3
Chatbot,3
Python,3
Computer vision,3
Remote sensing,3
이상 탐지,3
MITRE ATT&CK,3
BART,3
Pix2pix,3
Algorithm,3
이미지 전처리,3
