keyword,count
Deep Learning,211
딥러닝,126
Deep learning,112
deep learning,105
CNN,55
Machine Learning,45
Artificial Intelligence,32
Convolutional Neural Network,29
인공지능,28
Artificial intelligence,25
Machine learning,22
LSTM,20
machine learning,19
딥 러닝,17
Object Detection,17
convolutional neural network,17
Classification,13
머신러닝,13
기계학습,13
합성곱 신경망,12
심층 학습,12
deep neural network,12
YOLO,11
Deep-learning,11
Convolutional neural network,11
artificial intelligence,11
object detection,10
Faster R-CNN,9
Image Processing,8
빅데이터,8
Neural Network,8
Face Recognition,8
IoT,8
Transfer Learning,8
convolutional neural networks,7
심층학습,7
DNN,7
RNN,7
Object detection,7
Artificial Neural Network,7
natural language processing,7
Mask R-CNN,7
GAN,7
Sentiment Analysis,7
Natural Language Processing,7
인공신경망,6
deep-learning,6
Prediction,6
Deep neural network,6
Reinforcement learning,6
Big data,6
Computer Vision,6
AI,6
Super-resolution,6
Convolutional Neural Networks,6
Data Augmentation,6
합성곱신경망,6
Big Data,6
Generative Adversarial Network,6
computer vision,6
image classification,6
Healthcare,5
신경망,5
transfer learning,5
Deep Neural Network,5
정보 추출,5
Deep-Learning,5
기계 학습,5
자연어 처리,4
Chatbot,4
기계번역,4
Breast Cancer,4
reinforcement learning,4
전이학습,4
오토인코더,4
Accuracy,4
Tensorflow,4
단어 임베딩,4
Neural network,4
Autoencoder,4
Drone,4
Convolution Neural Network,4
Unsupervised Learning,4
Fire Detection,4
알고리즘,4
4차 산업혁명,4
분류,4
Image processing,4
GRU,4
neural networks,4
Pedestrian Tracking,4
Cloud Computing,4
심층신경망,4
영상처리,4
가상현실,4
Internet of Things,4
자연어처리,4
Text mining,4
블록체인,4
Noise Reduction,3
Deep Reinforcement Learning,3
Wind speed,3
Word Embedding,3
Repetition Maximum,3
Deep reinforcement learning,3
SVM,3
generative adversarial network,3
Support Vector Machine,3
Segmentation,3
Support vector machine,3
Deep learning neural network,3
Recurrent neural network,3
Viola-Jones Algorithm,3
Sensor Data,3
attention mechanism,3
Exercise,3
Anthropomorphism,3
Morphism,3
Diabetic Retinopathy,3
AutoML,3
Deep Q-learning,3
Hyperparameter Optimization,3
Fundus Camera,3
attention,3
Keras,3
Aviation weather,3
감성분석,3
Hangul signboard character,3
Deep belief network,3
Hangul Signboard,3
General Context,3
컨볼루션 신경망,3
neural network,3
Scheduling,3
개체명 인식,3
FCN,3
UAV,3
융합,3
China,3
Open-source,3
Prediction Model,3
Virtual Reality,3
Sequence-to-Sequence Model,3
컨볼루셔널 뉴럴 네트워크,3
Document Summarization,3
Atypical Character Recognition,3
데이터 증강,3
드론,3
ANN,3
컨볼루션 뉴럴 네트워크,3
convolution neural network,3
Convolutional neural network (CNN),3
segmentation,3
Information Extraction,3
Linear regression,3
Fault diagnosis,3
Ellipsis by vocabulary information,3
Recurrent Neural Network,3
Research trend analysis,3
Feature Selection,3
structural health monitoring,3
word embedding,3
Software Developer Assignment,3
Blockchain and Crypto Currency,3
Computer vision,3
Animal Face Classification,3
Triage,3
Sijo,3
Literary Therapy,3
Literary Physiology,3
Unity3D,3
Mutation of Emotion,3
Deep Learning AI,3
Weather forecast,3
Smart Systems and Services,3
Image Classification,3
Interactive Art,3
Handwriting Recognition,3
autoencoder,3
4th Industrial Revolution,3
Transfer learning,3
classification,3
sentiment analysis,3
convergence rate,3
weight initialization,3
Robot,3
Artificial intelligent,3
Object Tracking,3
Topic modeling,3
Mobile Robot,3
강화학습,3
Software Management,3
deep convolutional neural networks,3
Structure Similarity,3
User Preferences,3
Cody Recommendation,3
Fashion,3
Convergence,3
image processing,3
LSTM-CRF,3
Embedding,3
Korean OCR,3
Tesseract,3
인공 지능,3
번역,3
Text-recognition,3
Severity,3
and Deep-learning,3
Health,3
Duplication Detection,3
Bug Report,3
Clustering,3
Reinforcement Learning,3
Priority,3
Radiology,3
Information Retrieval,3
bigram,2
GPR,2
