keyword,count
합성곱 신경망,51
딥러닝,34
CNN,24
Deep Learning,23
Deep learning,15
Convolutional Neural Network,13
deep learning,12
Convolutional neural network,10
인공지능,8
합성곱신경망,7
Convolution Neural Network,7
Machine learning,5
convolutional neural network,5
Transformer,4
Convolutional Neural Network(합성곱 신경망),4
분류,4
Image Classification,4
convolutional neural networks,4
Classification,4
MIT-BIH,4
이미지 분류,3
트랜스포머,3
Machine Learning,3
기계학습,3
Crack detection,3
심층 학습,3
Convolutional neural networks,3
컴퓨터 비전,3
머신러닝,3
Artificial Intelligence,3
Convolution neural network,3
소리 분류,3
AI,2
Airfoil,2
장단기 기억 신경망,2
심층학습,2
익형,2
LSTM,2
Arrhythmia,2
전산유체역학,2
artificial intelligence,2
Image classification,2
Vibration Signal,2
컴퓨터비전,2
패턴 인식,2
고장진단,2
데이터증강,2
Image Processing,2
.,2
객체 탐지,2
부정맥,2
Data augmentation,2
Pattern Recognition,2
Smart Farm,2
Object Detection,2
Unmanned surface vehicle(무인 수상 선박),2
Convolutional Neural Networks,2
Attention mechanism,2
CNN(합성곱 신경망),2
Tool Condition Monitoring,2
Deep Learning(딥러닝),2
전이 학습,2
VGG19,2
Convolutional Neural Network (CNN),2
YOLO,2
어텐션 메커니즘,2
Fault diagnosis,2
1×1,2
NLSA,2
IMDN,2
CARN,2
OISR-LF-s,2
초해상화,2
U-Net,2
Computer Vision,2
Sound classification,2
Python,2
파이썬,2
적대적 생성 신경망,2
Image inpainting(이미지 인페인팅),2
Radar image(레이다 이미지),2
Partial convolutional neural network(부분 합성곱 신경망),2
결함 검출,2
객체 검출,2
Metal Surface,2
machine learning,2
Fault detection(고장 감지),2
Defect Detection,2
computer vision,2
순환 신경망,2
생성적 적대 신경망,2
오토인코더,2
딥 러닝,2
금속 외관,2
Word2vec,2
Convolutional neural network(합성곱신경망),2
심층 신경망,2
이미지 분류(Image Classification),2
Artificial intelligence,2
Wavelet transform(웨이블렛 변환),2
Overacturated(과구동기),2
SENet,2
1-D Convolutional Neural Network,2
ROS,2
1D-CNN,1
2D-CNN,1
공구 상태 진단,1
툴 상태 감시,1
전력스펙트럼밀도,1
가공 공정,1
Frack wear,1
Long Short Term Memories,1
음향 신호,1
해수욕장,1
2차원 CNN,1
1차원 CNN,1
PSD(Power Spectral Density),1
플랭크웨어,1
장단기 메모리,1
Mel-spectrogram(멜 스펙트로그램),1
Motor gear box(모터 기어 박스),1
Machining Process,1
Hanwoo,1
Deep-learning,1
Web Crawling,1
Web Framework,1
Speech-To-Text,1
스테그어날리시스,1
디지털포렌식,1
Steganalysis,1
Digital Forensics,1
Beach,1
충격공진법,1
플라스틱 덕트,1
Impact-Echo,1
plastic duct,1
Fault detection(불량진단),1
Marine Tourism,1
Audio classification(오디오 분류),1
CNN(Convolution Neural Network),1
다중 출력 학습,1
Sound Signal,1
Fractography(파면분석학),1
Fracture Surface Classification(파면 분류),1
밸브,1
서포트 벡터 머신,1
Valve,1
Support Vector Machine (SVM),1
Convolutional neural network (CNN),1
이상 탐지,1
자동차 엔진,1
CNN(Convolutional Neural Network),1
Anomaly Detection,1
Vehicle Engine,1
Transfer Learning,1
Autoencoder,1
스마트팩토리,1
건전성 예측 및 관리,1
Smart factory,1
Prognostics and health management,1
Microscopic Fracture Surface(미소 파면),1
해양레저관광지,1
결함 탐지,1
human-computer interaction,1
웹 프레임워크,1
클래스 액티베이션 맵,1
Class Activation Map,1
공력특성,1
Aerodynamic characteristics,1
Computational fluid dynamics,1
표적 감지,1
자세 인식,1
COCO 데이터셋,1
Pose tracking,1
Human pose recognition,1
Neural network model,1
COCO data set,1
근전도,1
생체신호,1
electromyography,1
bio signals,1
음성-텍스트 변환,1
Streetlight,1
웹 크롤링,1
Carcass Weight,1
Multi   output,1
신 호대잡음비   예측,1
딥러 닝,1
시분 할    전이중,1
다중출력,1
합성곱   신경망,1
Hyperkalemia,1
ECG,1
Depthwise separable convolution,1
Wireless identification,1
RSSI sampling,1
Unlicensed spectrum,1
Feature selection,1
Accuracy,1
다중 양식의 시각 데이터,1
유사도 측정,1
auto encoder,1
TDD,1
Deep   learning,1
SNR   pre d i c t i o n,1
Side Information,1
쿼드콥터,1
진동 신호,1
추천시스템,1
깊이별 분리 합성곱,1
부가 정보,1
보조 분류기,1
Recommender Systems,1
Auxiliary Classifier,1
동영상 내용분석,1
