keyword,count
딥러닝,77
Deep Learning,69
deep learning,40
Deep learning,32
CNN,26
인공지능,16
딥 러닝,15
Machine Learning,10
합성곱 신경망,10
Convolutional Neural Network,9
Artificial Intelligence,9
머신러닝,8
LSTM,8
YOLO,7
Artificial intelligence,7
convolutional neural network,7
object detection,7
Object Detection,6
Deep-learning,5
RNN,5
machine learning,5
Computer Vision,4
합성곱신경망,4
Convolutional neural network,4
빅데이터,4
Classification,4
IoT,4
알고리즘,3
강화학습,3
artificial intelligence,3
Mobile Robot,3
Convolutional Neural Networks,3
Deep-Learning,3
Recurrent Neural Network,3
Transfer Learning,3
Deep Neural Network,3
Neural network,3
image classification,3
GRU,3
순환신경망,3
기계학습,3
인공신경망,3
natural language processing,3
감성분석,3
경로계획,2
장애물 회피,2
모바일 로봇,2
객체검출,2
A3C,2
Scheduling,2
Avoidance Obstacle,2
분류,2
Peer group,2
단어 임베딩,2
Prediction,2
Path Planning,2
표적인식,2
Image Processing,2
신경망,2
수요예측,2
CUDA,2
RANSAC,2
자연어 처리,2
예측,2
Segmentation,2
R-CNN,2
DANN,2
computer vision,2
Deep Learning(딥 러닝),2
GDPR,2
attention,2
인공 지능,2
Atrous Convolution,2
기계 학습,2
Dataset,2
드론,2
GUI,2
Drone,2
Fitness,2
순환 신경망,2
Netflix,2
FGI,2
R,2
Big Data,2
정보 추출,2
Reinforcement Learning,2
가상현실,2
LSTM.,2
Recurrent neural network,2
기계 번역,2
개체명 인식,2
XGBoost,2
컴퓨터 비전,2
Speech Recognition,2
Tiny-YOLO-V2,2
Faster-RCNN,2
온톨로지,2
Convolution Neural Network,2
Object detection,2
log mel filter bank,2
Side-Channel Analysis,2
Elastic Multiple Parametric Exponential Linear Units,2
Inception V3,2
파이썬,2
음성인식,2
번역,2
The fourth industrial revolution,2
Grad-CAM,2
dependency parsing,2
KNN,2
Image-based,2
영상처리,2
최적화,2
optimization,2
VGGnet,2
Faster R-CNN,2
헬스케어,2
Mask R-CNN,2
Healthcare,2
S³-Net,2
Long Short-Term Memory(LSTM),2
Deep Learning(딥러닝),2
Unsupervised Learning,2
Taget Detection,2
Deep neural network,2
Tensorflow,2
DNN,2
sentiment analysis,2
UTIS,2
Generative Adversarial Network,2
Adam,2
denoising,2
Keras,2
Autonomy,1
Civil Complaints,1
Illegal Parking Cases,1
민원신고,1
불법주정차,1
Knowledge base,1
ensemble,1
LSTM(장단기 기억 구조),1
웹 응용,1
Radar Signal(레이다 신호),1
Jamming(재밍),1
소프트맥스 회귀분석,1
Ontology,1
지식베이스,1
Knowledge extraction,1
accuracy deviation,1
ANN,1
지식추출,1
Generative Adversarial Networks(대립훈련신경망),1
Synthetic Image(합성이미지),1
Machine Learning(머신러닝),1
Dataset(데이터셋),1
auxiliary classifier,1
generative adversarial networks,1
electrocardiogram,1
보조 분류기,1
적대적 생성 신경망,1
object classification,1
