keyword,count
딥러닝,390
Deep Learning,245
Deep learning,168
deep learning,89
인공지능,68
LSTM,41
CNN,37
머신러닝,36
Object Detection,36
YOLO,35
Machine Learning,34
Artificial Intelligence,28
.,27
합성곱 신경망,26
딥 러닝,22
BERT,20
AI,19
machine learning,17
데이터 증강,17
컴퓨터 비전,16
artificial intelligence,16
자연어 처리,16
Computer Vision,16
Artificial intelligence,16
Object detection,15
ChatGPT,15
Convolutional Neural Network,13
Transformer,13
Data augmentation,12
Data Augmentation,12
ResNet,12
전이학습,12
Deep Neural Network,12
자연어처리,12
Machine learning,12
Natural Language Processing,11
객체 탐지,11
IoT,11
U-Net,10
트랜스포머,10
Convolutional neural network,10
GRU,10
빅데이터,9
GAN,9
순환 신경망,9
Semantic segmentation,9
기계학습,9
Image processing,9
Super-resolution,9
Deep Learning(딥러닝),9
RNN,9
Classification,8
딥러닝 모델,8
Deep-learning,8
드론,8
transfer learning,8
의미론적 분할,8
객체 인식,8
텍스트 마이닝,8
심층 신경망,8
Transfer learning,7
추천시스템,7
합성곱신경망,7
DNN,7
초해상화,7
Autonomous Driving,7
이미지 분류,7
심층신경망,7
Transfer Learning,7
토픽 모델링,7
인공신경망,7
Prediction,7
YOLOv5,7
Anomaly detection,6
U-net,6
예측,6
Remote sensing,6
기계 학습,6
data augmentation,6
Big Data,6
COVID-19,6
Drone,6
Semantic Segmentation,6
NLP,6
KoBERT,6
natural language processing,6
장단기 메모리,6
시계열,5
Swin Transformer,5
Neural Network,5
object detection,5
Autoencoder,5
오토인코더,5
Vision Transformer,5
Recommender System,5
시계열 데이터,5
Deep-Learning,5
Text Mining,5
언어모델,5
CCTV,5
Generative Adversarial Network,5
분류,5
Image Processing,5
시계열 예측,5
ARIMA,5
딥러닝 알고리즘,5
Dataset,5
자율주행,5
XGBoost,5
Topic Modeling,5
computer vision,5
CNN-LSTM,5
객체인식,4
설명가능한 인공지능,4
Bi-LSTM,4
전이 학습,4
YOLOv7,4
Accuracy,4
time series,4
semantic segmentation,4
Deep learning(딥러닝),4
Computer vision,4
DeepLearning,4
이상 탐지,4
SNR,4
Generative AI,4
transformer,4
Segmentation,4
온라인 리뷰,4
코로나19,4
VIBE,4
Multimodal,4
적대적 생성 신경망,4
CRNN,4
멀티모달,4
deep neural network,4
deep-learning,4
Deep Neural Networks,4
데이터 전처리,4
생성적 적대 신경망,4
Image Classification,4
BiLSTM,4
XAI,4
Convolution Neural Network,4
Anomaly Detection,4
객체 추적,4
ResNet50,4
sentiment analysis,4
text mining,4
Attention,4
RGB,3
원격탐사,3
YOLOX,3
Recurrent Neural Network,3
뇌파,3
소셜미디어,3
few-shot learning,3
Multi-object Tracking,3
광학 문자 인식,3
artificial neural network,3
Ensemble,3
Training Data,3
Sentiment Analysis,3
비전 트랜스포머,3
앙상블,3
Object Tracking,3
위성영상,3
챗봇,3
MobileNet,3
군집분석,3
cluster analysis,3
Word2Vec,3
Object Recognition,3
Image classification,3
1D-CNN,3
Deep learning algorithm,3
Cloud Computing,3
Denoising,3
설명가능성,3
Informer,3
Preprocessing,3
전처리,3
강화학습,3
GPR,3
이상치 탐지,3
헬스케어,3
stock price prediction,3
딥러닝 모형,3
OpenPose,3
Defect detection,3
인공지능(AI),3
Stroke,3
Social Media,3
Grad-CAM,3
웨어러블 기기,3
초음파 검사,3
앙상블 모델,3
Ensemble model,3
Language Model,3
Embedded,3
GPT,3
image processing,3
정확도,3
욜로,3
데이터셋,3
corpus,3
Virtual Human,3
Breathing,3
Point Cloud,3
컨볼루션 신경망,3
GPU,3
영상 처리,3
챗지피티,3
Concrete,3
Object tracking,3
RetinaNet,3
비닐하우스,3
Cryptocurrency,3
Image Segmentation,3
Digital Twin,3
이미지 처리,3
모니터링,3
Faster R-CNN,3
Deep neural network,3
콘크리트,3
생성형 인공지능,3
신경망,3
Data preprocessing,3
Image matching,2
YOLOv8 모델,2
학습데이터,2
수확량 예측,2
Pneumonia detection,2
topic modeling,2
Predictive Model,2
Satellite image,2
Swin 모델,2
FarmMap,2
Landsat,2
image analysis,2
로봇,2
Deblurring,2
Generative Model,2
Loss function,2
robot,2
DeeplabV3+,2
SLAM,2
NDVI,2
RMSE,2
FC-DenseNet,2
팜맵,2
Image,2
서포트 벡터 머신,2
Covid-19,2
Cryptanalysis,2
Elderly,2
PM2.5,2
단어 임베딩,2
이미지,2
클라우드 컴퓨팅,2
심전도,2
Prompt Engineering,2
고령자,2
Anomaly analysis,2
EVI,2
오픈포즈,2
자세 추정,2
Support Vector Machine,2
Gated Recurrent Unit,2
균열 탐지,2
항공영상,2
동시적 위치추정 및 지도 작성,2
말뭉치,2
deep learning model,2
알고리즘,2
Overhead Hoist Transport,2
unsupervised learning,2
sensor data,2
객체검출,2
트래픽 예측,2
센서 데이터,2
탄소중립,2
healthcare,2
Ultrasound,2
Quality of Service,2
X-ray,2
Visually Impaired,2
Intrusion Detection,2
차선 인식,2
양자화,2
convolutional neural network (CNN),2
결함 탐지,2
사례 연구,2
3DMM,2
영상품질,2
ResNet34,2
